FIELD LISTING :: EXECUTIVE BRANCH

This entry includes several subfields. Chief of state includes the name and title of the titular leader of the country who represents the state at official and ceremonial functions but may not be involved with the day-to-day activities of the government. Head of government includes the name and title of the top administrative leader who is designated to manage the day-to-day activities of the government. For example, in the UK, the monarch is the chief of state, and the prime minister is the head of government. In the US, the president is both the chief of state and the head of government. Cabinet includes the official name for this body of high-ranking advisers and the method for selection of members. Elections includes the nature of election process or accession to power, date of the last election, and date of the next election. Election results includes the percent of vote for each candidate in the last election.

| Country | EXECUTIVE BRANCH |
| | *elections/appointments:* the monarch is hereditary; governor appointed by the monarch; following legislative elections, the leader of the majority party is appointed premier by the governor |
| **Tuvalu** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General Iakoba TAEIA Italeli (since May 2010) |
| | *head of government:* Prime Minister Enele SOPOAGA (since 5 August 2013) |
| | *cabinet:* Cabinet appointed by the governor general on recommendation of the prime minister |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch on recommendation of the prime minister; prime minister and deputy prime minister elected by and from members of House of Assembly following parliamentary elections |
| | *election results:* Enele SOPOAGA elected prime minister by House of Assembly; House of Assembly vote count on 4 August 2013 - 8 to 5; note - Willie TELAVI removed as prime minister by the governor general on 1 August 2013 |
| **Uganda** | *chief of state:* President Yoweri Kaguta MUSEVENI (since seizing power on 26 January 1986); Vice President Edward SSEKANDI (since 24 May 2011); note - the president is both chief of state and head of government |
| | *head of government:* President Yoweri Kaguta MUSEVENI (since seizing power on 26 January 1986); Prime Minister Amama MBABAZI (since 24 May 2011); note - the prime minister assists the president in supervising the cabinet |
| | *cabinet:* Cabinet appointed by the president from among elected members of the National Assembly |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (limited to 2 terms); election last held on 18 February 2011 (next to be held in 2016) |
| | *election results:* Yoweri Kaguta MUSEVENI reelected president; percent of vote - Yoweri Kaguta MUSEVENI (NRM) 68.4%, Kizza BESIGYE (FDC) 26.0%, other 5.6% |
| **Ukraine** | *chief of state:* President Petro POROSHENKO (since 7 June 2014) |
| | *head of government:* Prime Minister Arseniy YATSENYUK (since 27 February 2014) |
| | *cabinet:* Cabinet of Ministers nominated by the president, approved by the Verkhovna Rada |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term); election last held on 25 May 2014 (next to be held in 2019); prime minister nominated by the president, confirmed by the Verkhovna Rada |
| | *election results:* Petro POROSHENKO elected president; percent of vote - Petro POROSHENKO (independent) 54.5%, Yuliya TYMOSHENKO (Fatherland) 12.9%, Oleh LYASHKO (Radical Party) 8.4%, other 24.2% |
| | *note:* there is also a National Security and Defense Council or NSDC originally created in 1992 as the National Security Council; the NSDC staff is tasked with developing national security policy on domestic and international matters and advising the president; a presidential administration helps draft presidential edicts and provides policy support to the president |
| **United Arab Emirates** | *chief of state:* President KHALIFA bin Zayid Al-Nuhayyan (since 3 November 2004), ruler of Abu Zaby (Abu Dhabi) (since 4 November 2004); Vice President and Prime Minister MUHAMMAD BIN RASHID Al-Maktum (since 5 January 2006) |
| | *head of government:* Prime Minister Vice President MUHAMMAD BIN RASHID Al-Maktum (since 5 January 2006); Deputy Prime Ministers SAIF bin Zayid Al-Nuhayyan, MANSUR bin Zayid Al-Nuhayyan (both since 11 May 2009) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president and vice president elected by the FSC for a 5-year term (no term limits) from among the 7 FSC members; election last held 3 November 2004 upon the death of the UAE's Founding Father and first President ZAYID bin Sultan Al Nuhayyan (next election NA); prime minister and deputy prime minister appointed by the president |
| | *election results:* KHALIFA bin Zayid Al-Nuhayyan elected president by unanimous FSC vote; MUHAMMAD bin Rashid Al-Maktum unanimously affirmed vice president after the 2006 death of his brother Sheikh MAKTUM bin Rashid Al-Maktum |
| | *note:* there is also a Federal Supreme Council (FSC) composed of the seven emirate rulers; the FSC is the highest constitutional authority in the UAE; establishes general policies and sanctions federal legislation; meets 4 times a year; Abu Zaby (Abu Dhabi) and Dubayy (Dubai) rulers have effective veto power |
| **United Kingdom** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); Heir Apparent Prince CHARLES (son of the queen, born 14 November 1948) |
| | *head of government:* Prime Minister David CAMERON (since 11 May 2010) |
| | *cabinet:* Cabinet of Ministers appointed by the prime minister |
| | *elections/appointments:* the monarchy is hereditary; following legislative elections, the leader of the majority party or majority coalition usually becomes the prime minister; David Cameron (Conservative) assumed office 11 May 2010 |
| **United States** | *chief of state:* President Barack H. OBAMA (since 20 January 2009); Vice President Joseph R. BIDEN (since 20 January 2009); note - the president is both chief of state and head of government |
| | *head of government:* President Barack H. OBAMA (since 20 January 2009); Vice President Joseph R. BIDEN (since 20 January 2009) |
| | *cabinet:* Cabinet appointed by the president, approved by the Senate |
| | *elections/appointments:* president and vice president indirectly elected on the same ballot by the Electoral College of 'electors' chosen from each state; president and vice president serve a 4-year term (eligible for a second term); election last held on 6 November 2012 (next to be held on 8 November 2016) |
| | *election results:* Barack H. OBAMA reelected president; electoral vote count - Barack H. OBAMA (Democratic Party) 332, Mitt ROMNEY 206 (Republican Party); percent of direct popular vote - Barack H. OBAMA 50.6%, Mitt ROMNEY 47.9%, other 1.5% |
| **Uruguay** | *chief of state:* President Tabare VAZQUEZ (since 1 March 2015); Vice President Raul Fernando SENDIC Rodriguez (since 1 March 2015); note - the president is both chief of state and head of government |
| | *head of government:* President Tabare VAZQUEZ (since 1 March 2015); Vice President Raul Fernando SENDIC Rodriguez (since 1 March 2015) |
| | *cabinet:* Council of Ministers appointed by the president with approval of the General Assembly |
| | *elections/appointments:* president and vice president directly elected on the same ballot by absolute majority vote in 2 rounds if needed for a 5-year term (eligible for nonconsecutive terms); election last held on 29 November 2009 (next to be held on 26 October 2014, and a runoff if needed on 30 November 2014) |
| | *election results:* Tabare VAZQUEZ elected president in a runoff election; percent of vote - Tabare VAZQUEZ (Socialist Party) 56.5%, Luis Alberto LACALLE Pou (Blanco) 43.4% |
| **Uzbekistan** | *chief of state:* President Islom KARIMOV (since 24 March 1990, when elected president by the former Supreme Soviet; first elected president of independent Uzbekistan in 1991) |
| | *head of government:* Prime Minister Shavkat MIRZIYOYEV (since 11 December 2003); First Deputy Prime Minister Rustam AZIMOV (since 2 January 2008) |
| | *cabinet:* Cabinet of Ministers appointed by the president with approval of both chambers of the Supreme Assembly (Oliy Majlis) |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (eligible for a second term; previously a 5-year term, extended by a 2002 constitutional amendment to 7 years, and reverted to 5 years in 2011); election last held on 29 March 2015 (next to be held in 2020); prime minister, ministers, and deputy ministers appointed by the president |
| | *election results:* Islom KARIMOV reelected president; percent of vote - Islom KARIMOV (LDPU) 90.4%, Akmal SAIDOV (Democratic Party of Uzbekistan) 3.1%, Khatamjan KETMANOV (NDP) 2.9%, Nariman UMAROV (Justice Social Democratic Party of Uzbekistan) 2.1%, other 1.5% |
| **Vanuatu** | *chief of state:* President Baldwin LONSDALE (since 22 September 2014) |
| | *head of government:* Prime Minister Sato KILMAN (since 11 June 2015) |
| | *cabinet:* Council of Ministers appointed by the prime minister, responsible to parliament |
| | *elections/appointments:* president indirectly elected by an electoral college consisting of Parliament and presidents of the 6 provinces; Vanuatu president serves a 5-year term; election last held on 17 September 2014 (next to be held in 2019); following legislative elections, the leader of the majority party or majority coalition usually elected prime minister by parliament from among its members; election for prime minister last held on 23 March 2013 (next to be held following general elections in 2016) |
| | *election results:* Baldwin LONSDALE (independent) elected president; Parliament vote - 46 out of 52 on the eighth ballot; Sato KILMAN (PPP) elected prime minister following a no confidence vote against the government of Joe NATUMAN on 11 June 2015 |
| **Venezuela** | *chief of state:* President Nicolas MADURO Moros (since 19 April 2013); Executive Vice President Jorge Alberto ARREAZA Montserrat (since 19 April 2013); note - the president is both chief of state and head of government |
| | *head of government:* President Nicolas MADURO Moros (since 19 April 2013); Executive Vice President Jorge Alberto ARREAZA Montserrat (since 19 April 2013) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by simple majority popular vote for a 6-year term (no term limits); election last held on 14 April 2013 - a special election held following the death of President Hugo CHAVEZ Frias on 5 March 2013 (next election expected in late 2018 or early 2019 pending official convocation by the country's electoral body) |
